CODIGO,NOME,DOCUMENTO,CEP,CPF_SOCIO
40082352107886,Matteo Pastor,21547836000180,05695353,98704215630
66993559585109,Bernardo Abreu,04156937000101,16770322,79253684119
66993559585109,Bernardo Abreu,04156937000101,16770322,70541398601
66993559585109,Bernardo Abreu,04156937000101,16770322,13682407553
68024945734552,Stephany Casa Grande,72138965000156,00728944,69741503857
68024945734552,Stephany Casa Grande,72138965000156,00728944,17864029558
76190920666938,Noah Sousa,83049215000124,08543815,10763294543
76190920666938,Noah Sousa,83049215000124,08543815,10258369442
52432445380355,Isabela Gonçalves,34892560000110,27221139,78936520474
52432445380355,Isabela Gonçalves,34892560000110,27221139,06742951885
82514052207846,Thales Castro,53401287000128,75701434,21340987678
82514052207846,Thales Castro,53401287000128,75701434,54930821606
82514052207846,Thales Castro,53401287000128,75701434,18293476591
82514052207846,Thales Castro,53401287000128,75701434,67259381400
82514052207846,Thales Castro,53401287000128,75701434,62015378995
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,17905824314
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,87643250162
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,19642503743
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,37608954256
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,40873926196
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,35841026771
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,85267190411
48820769853534,Dra. Ísis Rocha,15807942000153,82464194,67825419391
23407929856198,Gael Henrique Peixoto,03829146000132,72869261,40321589670
23407929856198,Gael Henrique Peixoto,03829146000132,72869261,49031728560
23407929856198,Gael Henrique Peixoto,03829146000132,72869261,97401835657
56672252993302,Eduarda da Costa,67138492000157,23506724,62398574164
56672252993302,Eduarda da Costa,67138492000157,23506724,14623980570
97844997277347,Vinícius Rios,40953768000102,76470603,29430718622
97844997277347,Vinícius Rios,40953768000102,76470603,53984207123
97844997277347,Vinícius Rios,40953768000102,76470603,81723549673
97844997277347,Vinícius Rios,40953768000102,76470603,39846570139
97844997277347,Vinícius Rios,40953768000102,76470603,17296384069
95385296072028,Olívia Vargas,79640512000172,42849832,83905712423
95385296072028,Olívia Vargas,79640512000172,42849832,41567820930
90637781106927,Laís Araújo,54237890000189,78092132,62815470390
90637781106927,Laís Araújo,54237890000189,78092132,09184576375
90637781106927,Laís Araújo,54237890000189,78092132,38521604726
92421875603841,Aurora da Rocha,89463712000150,23997432,16820547307
92421875603841,Aurora da Rocha,89463712000150,23997432,18962375095
57402550081833,Lorena Oliveira,87510624000137,44772351,75830142988
57402550081833,Lorena Oliveira,87510624000137,44772351,29608431506
70449006943913,Benicio Pastor,75134086000144,77691494,63429107822
70449006943913,Benicio Pastor,75134086000144,77691494,31826547991
70449006943913,Benicio Pastor,75134086000144,77691494,91265743819
27003318167816,Yago Mendonça,70829143000196,95851862,01478932678
27003318167816,Yago Mendonça,70829143000196,95851862,68794035229
20248482937804,Ana Luiza Alves,24051387000173,43047301,92483061796
20248482937804,Ana Luiza Alves,24051387000173,43047301,96507382400
20248482937804,Ana Luiza Alves,24051387000173,43047301,47861059294
20248482937804,Ana Luiza Alves,24051387000173,43047301,69341058260
83786890321605,Isabella Fernandes,91327605000147,42015869,48326097187
83786890321605,Isabella Fernandes,91327605000147,42015869,69714520380
91759182165237,Ester Vargas,41075926000123,89374886,97560231802
91759182165237,Ester Vargas,41075926000123,89374886,52974680194
34899892225937,Alice Brito,94610735000180,79607736,56098432783
34899892225937,Alice Brito,94610735000180,79607736,34780295629
34899892225937,Alice Brito,94610735000180,79607736,76581034207
34899892225937,Alice Brito,94610735000180,79607736,49560783238
34899892225937,Alice Brito,94610735000180,79607736,93485612006
34899892225937,Alice Brito,94610735000180,79607736,46129578300
58841517003231,Alexia Andrade,74193628000197,52363688,43260198750
58841517003231,Alexia Andrade,74193628000197,52363688,26304975180
58841517003231,Alexia Andrade,74193628000197,52363688,17640289378
58841517003231,Alexia Andrade,74193628000197,52363688,31402978588
75124505711589,Thiago Porto,27409815000185,49250430,79450631875
75124505711589,Thiago Porto,27409815000185,49250430,42187635007
75124505711589,Thiago Porto,27409815000185,49250430,58672419049
12306166540591,Sr. Cauê Rios,79416238000152,67113237,46185709384
12306166540591,Sr. Cauê Rios,79416238000152,67113237,41975623819
93442032184518,José Melo,89672345000103,14131767,40869523198
93442032184518,José Melo,89672345000103,14131767,65829071312
85122071782599,Valentina Cassiano,20659437000149,05820014,48130759241
85122071782599,Valentina Cassiano,20659437000149,05820014,84231957673
95811722949638,Joana Nascimento,36082197000100,60875054,50964387166
95811722949638,Joana Nascimento,36082197000100,60875054,56328901712
44554051226367,Valentim Peixoto,48123570000103,58146284,60987413287
44554051226367,Valentim Peixoto,48123570000103,58146284,63429107822
44554051226367,Valentim Peixoto,48123570000103,58146284,73426908131
44554051226367,Valentim Peixoto,48123570000103,58146284,16975432864
39184439453425,Henry Gabriel da Cunha,18270653000156,26020585,13894720603
39184439453425,Henry Gabriel da Cunha,18270653000156,26020585,43876259029
39184439453425,Henry Gabriel da Cunha,18270653000156,26020585,48107569202
33414651704985,Carolina Ribeiro,46079381000147,70119107,34612905725
33414651704985,Carolina Ribeiro,46079381000147,70119107,69074231543
33414651704985,Carolina Ribeiro,46079381000147,70119107,98431605766
33414651704985,Carolina Ribeiro,46079381000147,70119107,18634952070
33414651704985,Carolina Ribeiro,46079381000147,70119107,65421738973
88965096936195,Yan Costela,32847965000100,33735872,26071539803
88965096936195,Yan Costela,32847965000100,33735872,51689734264
31617641799480,Agatha Rezende,34510928000138,31347755,69102438542
31617641799480,Agatha Rezende,34510928000138,31347755,29840571630
31617641799480,Agatha Rezende,34510928000138,31347755,32746018535
83186350232813,Arthur Cavalcanti,59841273000101,58163878,23691804551
83186350232813,Arthur Cavalcanti,59841273000101,58163878,15240396833
83186350232813,Arthur Cavalcanti,59841273000101,58163878,16487092304
83186350232813,Arthur Cavalcanti,59841273000101,58163878,17295683003
83186350232813,Arthur Cavalcanti,59841273000101,58163878,83290147541
75625849143596,Júlia Caldeira,17245836000159,09936338,52304196870
75625849143596,Júlia Caldeira,17245836000159,09936338,03519428741
39111527325308,José Miguel Vasconcelos,19082756000155,29927194,79253684119
39111527325308,José Miguel Vasconcelos,19082756000155,29927194,90172586402
27159752078212,Ágatha Azevedo,49258106000189,98533765,17356829428
27159752078212,Ágatha Azevedo,49258106000189,98533765,83905712423
21151152931965,Bryan Vieira,80216349000102,00812562,53028679400
21151152931965,Bryan Vieira,80216349000102,00812562,23480167535
79178526586083,Vitória Souza,25603971000157,97019444,63458902783
79178526586083,Vitória Souza,25603971000157,97019444,14932750625
79178526586083,Vitória Souza,25603971000157,97019444,94857632047
79178526586083,Vitória Souza,25603971000157,97019444,50187649294
79178526586083,Vitória Souza,25603971000157,97019444,53081764939
79178526586083,Vitória Souza,25603971000157,97019444,54780932114
62347519871194,Ana Vitória Vargas,03962458000110,96478938,89602453729
62347519871194,Ana Vitória Vargas,03962458000110,96478938,21034965824
62347519871194,Ana Vitória Vargas,03962458000110,96478938,80479256365
57070022575800,Alexandre da Paz,34758126000141,33241737,65823417071
57070022575800,Alexandre da Paz,34758126000141,33241737,08235146762
57070022575800,Alexandre da Paz,34758126000141,33241737,13926054824
57070022575800,Alexandre da Paz,34758126000141,33241737,82367941050
16746300066680,Cauê Casa Grande,73952064000166,95405221,94316057243
16746300066680,Cauê Casa Grande,73952064000166,95405221,27056819494
22045578755063,Enzo Gabriel Gomes,68173295000131,10582747,52340876117
22045578755063,Enzo Gabriel Gomes,68173295000131,10582747,19208356442
76716165075568,Otávio Lima,56017324000197,45289134,27065843947
76716165075568,Otávio Lima,56017324000197,45289134,79802364592
82239857901407,Ísis Barbosa,47230589000188,94517105,69074231543
82239857901407,Ísis Barbosa,47230589000188,94517105,41857023960
27739048420565,Sr. Henry Gabriel Sousa,84102673000142,23500603,23950716416
27739048420565,Sr. Henry Gabriel Sousa,84102673000142,23500603,89076324565
72157690505703,Catarina Pacheco,32501769000180,37796980,71039286577
72157690505703,Catarina Pacheco,32501769000180,37796980,23691804551
80765202347794,Raul Camargo,93027145000167,29967402,39654278065
80765202347794,Raul Camargo,93027145000167,29967402,21860495702
59464211178579,Yasmin Gonçalves,16549283000165,53354188,02148659324
59464211178579,Yasmin Gonçalves,16549283000165,53354188,16975432864
37730563533792,Camila Peixoto,93752810000185,25773572,06879241549
37730563533792,Camila Peixoto,93752810000185,25773572,72145836900
37730563533792,Camila Peixoto,93752810000185,25773572,81523490624
82258579143169,Anna Liz Cavalcanti,71385964000143,46445654,39671852491
82258579143169,Anna Liz Cavalcanti,71385964000143,46445654,40193682796
61930295286949,Ana Sophia Vargas,48639725000150,07703978,78546923191
61930295286949,Ana Sophia Vargas,48639725000150,07703978,40651723906
61930295286949,Ana Sophia Vargas,48639725000150,07703978,04867259365
61930295286949,Ana Sophia Vargas,48639725000150,07703978,56408791220
61930295286949,Ana Sophia Vargas,48639725000150,07703978,90172586402
30580841163825,Sr. Arthur Gabriel da Rosa,12680943000191,36078296,98637241069
30580841163825,Sr. Arthur Gabriel da Rosa,12680943000191,36078296,24863759029
30580841163825,Sr. Arthur Gabriel da Rosa,12680943000191,36078296,94167582309
36866046082327,Emanuelly Azevedo,12486539000181,92481184,46973812031
36866046082327,Emanuelly Azevedo,12486539000181,92481184,78506123968
17116211237306,Theo Moraes,04186259000120,48090066,79146832050
17116211237306,Theo Moraes,04186259000120,48090066,48079652392
61835477502637,Heloísa Sampaio,76102845000150,20711575,65823417071
61835477502637,Heloísa Sampaio,76102845000150,20711575,82613490551
47915845152559,Joaquim Duarte,41298650000142,36454779,23461907804
47915845152559,Joaquim Duarte,41298650000142,36454779,85607941310
21980993755788,Sra. Juliana Lima,39061248000106,35096195,01368527930
21980993755788,Sra. Juliana Lima,39061248000106,35096195,64021573925
21980993755788,Sra. Juliana Lima,39061248000106,35096195,46180953260
57768977808076,Mateus Martins,93526048000119,08713412,79531604207
57768977808076,Mateus Martins,93526048000119,08713412,27045983123
57768977808076,Mateus Martins,93526048000119,08713412,32890574105
57768977808076,Mateus Martins,93526048000119,08713412,45691082701
22258311751160,Bryan Cavalcante,35796280000170,21073761,96057418220
22258311751160,Bryan Cavalcante,35796280000170,21073761,65039142889
86745080899627,Heloísa Fonseca,29056843000191,62252391,59413607893
86745080899627,Heloísa Fonseca,29056843000191,62252391,98457623010
86745080899627,Heloísa Fonseca,29056843000191,62252391,21736059840
27741206605844,Lucca Câmara,72819356000162,07657917,42936017599
27741206605844,Lucca Câmara,72819356000162,07657917,91857243609
93923387345714,Levi da Mota,81096542000101,49961503,85762091449
93923387345714,Levi da Mota,81096542000101,49961503,63271450862
97714404645428,Catarina Vargas,85491632000158,67419547,04621938703
97714404645428,Catarina Vargas,85491632000158,67419547,60987413287
97714404645428,Catarina Vargas,85491632000158,67419547,91024673561
60330455927850,Yasmin Santos,94681503000113,78007646,02691478378
60330455927850,Yasmin Santos,94681503000113,78007646,50187649294
60330455927850,Yasmin Santos,94681503000113,78007646,93485612006
66382756276037,Maria Clara Souza,80192376000184,11861519,38960572438
66382756276037,Maria Clara Souza,80192376000184,11861519,15964730299
10301800962593,Aylla Vargas,37204189000144,94311751,13507698439
10301800962593,Aylla Vargas,37204189000144,94311751,78562490130
60434677317528,Vicente Abreu,63745182000140,57757090,57283046992
60434677317528,Vicente Abreu,63745182000140,57757090,68429035133
60434677317528,Vicente Abreu,63745182000140,57757090,96453271052
71361139243583,Sr. Pedro Gonçalves,31682479000117,64584938,17295683003
71361139243583,Sr. Pedro Gonçalves,31682479000117,64584938,38095672483
73059260179957,Liz Vasconcelos,93058741000104,69366087,09435716261
73059260179957,Liz Vasconcelos,93058741000104,69366087,48570231997
73059260179957,Liz Vasconcelos,93058741000104,69366087,46120895701
73059260179957,Liz Vasconcelos,93058741000104,69366087,71280569476
80319244936233,Raul Mendes,69345827000133,50886057,47021863535
80319244936233,Raul Mendes,69345827000133,50886057,13689524709
80319244936233,Raul Mendes,69345827000133,50886057,58091362498
99933811599512,Lara Cassiano,72819053000140,57243146,63041897539
99933811599512,Lara Cassiano,72819053000140,57243146,85290764356
79949395626692,Nicole da Conceição,07924153000174,80722420,92306178577
79949395626692,Nicole da Conceição,07924153000174,80722420,51346208735
20739507795925,Eloah Azevedo,57263109000139,00099599,57436180975
20739507795925,Eloah Azevedo,57263109000139,00099599,28509417350
25556316421210,Rebeca Pinto,19563742000153,90401928,58312407979
25556316421210,Rebeca Pinto,19563742000153,90401928,72013496869
25556316421210,Rebeca Pinto,19563742000153,90401928,25941836015
25556316421210,Rebeca Pinto,19563742000153,90401928,30986547247
25556316421210,Rebeca Pinto,19563742000153,90401928,26931857002
60845643240824,Antony da Luz,24789310000103,14224413,42938176031
60845643240824,Antony da Luz,24789310000103,14224413,67148239087
36174411995249,Alana Rios,10752486000178,36115225,61045792802
36174411995249,Alana Rios,10752486000178,36115225,45921786373
36174411995249,Alana Rios,10752486000178,36115225,24863759029
54267099585955,Lucca Castro,26491307000126,14543442,16532908460
54267099585955,Lucca Castro,26491307000126,14543442,78263015480
68376571905777,Cauã Mendes,57609814000145,40666160,49130758297
68376571905777,Cauã Mendes,57609814000145,40666160,39654278065
34893858179973,Carlos Eduardo Rodrigues,97134258000112,14010694,53179604875
34893858179973,Carlos Eduardo Rodrigues,97134258000112,14010694,63891507259
34893858179973,Carlos Eduardo Rodrigues,97134258000112,14010694,43601927543
80088142949270,Ana Montenegro,95180362000118,35661361,65023974170
80088142949270,Ana Montenegro,95180362000118,35661361,40359271804
79256041799628,Dr. Gustavo Henrique Alves,69472538000103,43183098,37514892664
79256041799628,Dr. Gustavo Henrique Alves,69472538000103,43183098,12308947560
79256041799628,Dr. Gustavo Henrique Alves,69472538000103,43183098,87691432500
43696796995146,Henry Siqueira,73264059000160,60202628,60395218721
43696796995146,Henry Siqueira,73264059000160,60202628,85197420685
93568774640694,Dr. Davi Lucca Vieira,70512694000121,98674282,45608937210
93568774640694,Dr. Davi Lucca Vieira,70512694000121,98674282,02651497380
93568774640694,Dr. Davi Lucca Vieira,70512694000121,98674282,19236570895
45761616582164,Fernanda Guerra,42196375000119,68278010,35841026771
45761616582164,Fernanda Guerra,42196375000119,68278010,69378452191
45761616582164,Fernanda Guerra,42196375000119,68278010,50186493720
45761616582164,Fernanda Guerra,42196375000119,68278010,95437012616
17883730722494,Dra. Maria Cecília da Cunha,94305712000162,11080004,29178364582
17883730722494,Dra. Maria Cecília da Cunha,94305712000162,11080004,10578439204
50244045431231,Antônio Sá,42089516000102,99960416,85209374629
50244045431231,Antônio Sá,42089516000102,99960416,75692304180
56401936473332,Marcela Cirino,63214805000158,50562000,13682407553
56401936473332,Marcela Cirino,63214805000158,50562000,01598436260
43931751258523,Lunna Albuquerque,71846952000179,39501145,13546890205
43931751258523,Lunna Albuquerque,71846952000179,39501145,42095683170
43931751258523,Lunna Albuquerque,71846952000179,39501145,76810429387
60578298181469,Rafaela Rocha,40871635000189,71656670,91438270631
60578298181469,Rafaela Rocha,40871635000189,71656670,92830167503
60578298181469,Rafaela Rocha,40871635000189,71656670,95241306889
63894208180034,Ana Julia Caldeira,02375861000180,75512075,71603285407
63894208180034,Ana Julia Caldeira,02375861000180,75512075,93871524646
63894208180034,Ana Julia Caldeira,02375861000180,75512075,96825304151
79561192164207,Léo Duarte,51836702000140,66482622,98715236455
79561192164207,Léo Duarte,51836702000140,66482622,12086437978
79561192164207,Léo Duarte,51836702000140,66482622,34506789148
17820253674714,Dr. Valentim da Mota,51672389000152,31410615,78460912558
17820253674714,Dr. Valentim da Mota,51672389000152,31410615,38954160700
17820253674714,Dr. Valentim da Mota,51672389000152,31410615,23095671407
82141220314448,Gabriela Novais,45987061000122,69108077,41026895758
82141220314448,Gabriela Novais,45987061000122,69108077,28435769038
82141220314448,Gabriela Novais,45987061000122,69108077,36021957407
13736891632562,Luiz Otávio Guerra,58764903000129,53522155,87643905193
13736891632562,Luiz Otávio Guerra,58764903000129,53522155,29615078476
33784754961666,Nina Castro,59102678000128,92351498,58617230444
33784754961666,Nina Castro,59102678000128,92351498,98026174313
41447936753185,Isabela Aparecida,92783560000188,45499321,30259764116
41447936753185,Isabela Aparecida,92783560000188,45499321,48690257365
41447936753185,Isabela Aparecida,92783560000188,45499321,30581497600
30798846976178,Alice Jesus,94702653000166,19410940,91728034523
30798846976178,Alice Jesus,94702653000166,19410940,03957142652
17608856194112,Dr. Davi Luiz Peixoto,20736894000190,03641077,82159630489
17608856194112,Dr. Davi Luiz Peixoto,20736894000190,03641077,83520461951
41606943836720,Dr. Heitor da Mota,64517390000154,09920075,20431689750
41606943836720,Dr. Heitor da Mota,64517390000154,09920075,50186493720
41606943836720,Dr. Heitor da Mota,64517390000154,09920075,84396157010
12100724276618,Maria Fernanda Mendonça,98510423000156,49405542,23480167535
12100724276618,Maria Fernanda Mendonça,98510423000156,49405542,32506948783
72906951671773,Sra. Sofia Pinto,41732086000124,14534570,98762315455
72906951671773,Sra. Sofia Pinto,41732086000124,14534570,37819524600
24062990099340,Ana Lívia Barbosa,26851037000117,98580036,30586794247
24062990099340,Ana Lívia Barbosa,26851037000117,98580036,06742951885
24062990099340,Ana Lívia Barbosa,26851037000117,98580036,73862450929
24062990099340,Ana Lívia Barbosa,26851037000117,98580036,61095347225
24062990099340,Ana Lívia Barbosa,26851037000117,98580036,43982675146
21339242232883,Natália Cirino,10924853000173,43016132,46129578300
21339242232883,Natália Cirino,10924853000173,43016132,68035912712
21339242232883,Natália Cirino,10924853000173,43016132,68239754074
95571151333097,Maria Laura Siqueira,12759068000138,64237464,19062748350
95571151333097,Maria Laura Siqueira,12759068000138,64237464,97026315803
95571151333097,Maria Laura Siqueira,12759068000138,64237464,85209374629
74086214804371,Lorenzo Gonçalves,98423056000153,46088609,18549703648
74086214804371,Lorenzo Gonçalves,98423056000153,46088609,81296753409
30682550212320,Marina Sousa,12583079000100,55762034,31792650434
30682550212320,Marina Sousa,12583079000100,55762034,43627185919
30682550212320,Marina Sousa,12583079000100,55762034,54261739070
14515008986567,Leandro Vargas,69081237000140,92999733,78093652159
14515008986567,Leandro Vargas,69081237000140,92999733,85739604265
14515008986567,Leandro Vargas,69081237000140,92999733,48927310560
11665119648732,Olívia Barbosa,97230486000196,31644805,50279431805
11665119648732,Olívia Barbosa,97230486000196,31644805,65823417071
88346720418716,Srta. Luiza Moura,64917820000125,27815899,52067483900
88346720418716,Srta. Luiza Moura,64917820000125,27815899,43601927543
88346720418716,Srta. Luiza Moura,64917820000125,27815899,92016354780
18711593360238,Juan Castro,69407285000186,57503699,28435769038
18711593360238,Juan Castro,69407285000186,57503699,31402978588
74825832994522,Ana Liz Duarte,26431895000102,35854761,45803921750
74825832994522,Ana Liz Duarte,26431895000102,35854761,49530782179
74825832994522,Ana Liz Duarte,26431895000102,35854761,56231480771
74825832994522,Ana Liz Duarte,26431895000102,35854761,86027351977
66624997688196,Carlos Eduardo Mendes,46153987000185,21944741,72693058112
66624997688196,Carlos Eduardo Mendes,46153987000185,21944741,57430829600
66624997688196,Carlos Eduardo Mendes,46153987000185,21944741,87436915010
68463519474564,Benicio Monteiro,83241690000106,46227515,91657842355
68463519474564,Benicio Monteiro,83241690000106,46227515,82594603198
47311918723337,Hadassa Dias,87396425000140,14277083,45137986291
47311918723337,Hadassa Dias,87396425000140,14277083,93750641820
55029930000949,Sr. Théo Araújo,65321748000131,89263911,67240391507
55029930000949,Sr. Théo Araújo,65321748000131,89263911,80793126568
55029930000949,Sr. Théo Araújo,65321748000131,89263911,13507698439
55029930000949,Sr. Théo Araújo,65321748000131,89263911,63891507259
74894252834200,Diogo Fonseca,62701354000110,96089637,98532710441
74894252834200,Diogo Fonseca,62701354000110,96089637,95631247070
48778955489527,Rebeca Sampaio,62418735000197,03148505,34506789148
48778955489527,Rebeca Sampaio,62418735000197,03148505,81574629085
82693974100181,Dra. Nina Cassiano,05638197000102,93407462,71306549884
82693974100181,Dra. Nina Cassiano,05638197000102,93407462,84231957673
82693974100181,Dra. Nina Cassiano,05638197000102,93407462,49560783238
82693974100181,Dra. Nina Cassiano,05638197000102,93407462,79451082611
67646390322955,Luara da Conceição,17598036000111,99888292,90514723661
67646390322955,Luara da Conceição,17598036000111,99888292,76325148053
45656029751535,Carlos Eduardo Alves,37450681000108,49747588,17653904270
45656029751535,Carlos Eduardo Alves,37450681000108,49747588,46370895148
45656029751535,Carlos Eduardo Alves,37450681000108,49747588,50279431805
99911951231453,Nicolas Santos,08947163000198,33404291,58617230444
99911951231453,Nicolas Santos,08947163000198,33404291,07645283947
99911951231453,Nicolas Santos,08947163000198,33404291,01263594743
99911951231453,Nicolas Santos,08947163000198,33404291,46120895701
18562612825226,Vinicius Alves,64321975000102,17523248,51834920698
18562612825226,Vinicius Alves,64321975000102,17523248,94527860356
18562612825226,Vinicius Alves,64321975000102,17523248,87359410657
47081409721721,Srta. Sara Teixeira,85123946000106,38405023,61938027469
47081409721721,Srta. Sara Teixeira,85123946000106,38405023,48079652392
47081409721721,Srta. Sara Teixeira,85123946000106,38405023,27305618977
47081409721721,Srta. Sara Teixeira,85123946000106,38405023,76581034207
12338848175439,Clarice Peixoto,56248703000198,50256621,46597032829
12338848175439,Clarice Peixoto,56248703000198,50256621,80437562107
14096681163738,Daniela Camargo,87340562000162,85478332,17204683978
14096681163738,Daniela Camargo,87340562000162,85478332,01437985610
42618270636217,Hellena Casa Grande,19546837000169,15815110,76543921099
42618270636217,Hellena Casa Grande,19546837000169,15815110,78135246919
42618270636217,Hellena Casa Grande,19546837000169,15815110,50369174216
42618270636217,Hellena Casa Grande,19546837000169,15815110,78093156259
91661761223267,Maria Luiza Sales,95017342000120,50240166,96415708384
91661761223267,Maria Luiza Sales,95017342000120,50240166,15389402723
86920674203550,Sr. Alexandre Ferreira,14628370000182,47978457,41379506875
86920674203550,Sr. Alexandre Ferreira,14628370000182,47978457,50187649294
96758167657140,Ana Lívia Câmara,18396204000159,73038153,86217590395
96758167657140,Ana Lívia Câmara,18396204000159,73038153,53269847173
42627787786405,João Vitor Vargas,04387619000151,06756249,80536471975
42627787786405,João Vitor Vargas,04387619000151,06756249,71625893086
42627787786405,João Vitor Vargas,04387619000151,06756249,19236570895
73583469542640,Vitor Gabriel Dias,52360187000138,69592887,90275134652
73583469542640,Vitor Gabriel Dias,52360187000138,69592887,10258369442
73583469542640,Vitor Gabriel Dias,52360187000138,69592887,59043172804
73583469542640,Vitor Gabriel Dias,52360187000138,69592887,62193740534
73285069581536,Eduarda Casa Grande,85372469000104,56429511,93750641820
73285069581536,Eduarda Casa Grande,85372469000104,56429511,67534019206
79834326305389,Bianca Moura,21364597000123,58504370,21783046562
79834326305389,Bianca Moura,21364597000123,58504370,62785491076
79834326305389,Bianca Moura,21364597000123,58504370,02945731606
79834326305389,Bianca Moura,21364597000123,58504370,91265748373
70158747311763,Bryan Cavalcante,04589723000129,04846707,19208356442
70158747311763,Bryan Cavalcante,04589723000129,04846707,40792653874
70158747311763,Bryan Cavalcante,04589723000129,04846707,30287941604
70158747311763,Bryan Cavalcante,04589723000129,04846707,76058143217
87720082843401,Lívia Fonseca,73051692000170,52225098,95631247070
87720082843401,Lívia Fonseca,73051692000170,52225098,91384276050
71284456841239,Dr. Bryan Almeida,36241508000129,74694547,13894607548
71284456841239,Dr. Bryan Almeida,36241508000129,74694547,74980165249
84782219566522,Erick Rios,63170928000134,65393758,17905824314
84782219566522,Erick Rios,63170928000134,65393758,49658170285
97080934781058,Antônio Rios,09587621000198,05525512,13028579677
97080934781058,Antônio Rios,09587621000198,05525512,32965014799
97080934781058,Antônio Rios,09587621000198,05525512,53081764939
97080934781058,Antônio Rios,09587621000198,05525512,68095134775
57182235181261,Emilly da Cruz,38406719000108,07593409,08615934215
57182235181261,Emilly da Cruz,38406719000108,07593409,95241306889
32269597787635,Lívia Fernandes,04259387000156,28115012,87904361566
32269597787635,Lívia Fernandes,04259387000156,28115012,42936017599
32269597787635,Lívia Fernandes,04259387000156,28115012,24536710906
40352931351575,Gabriela Abreu,43518602000148,75355599,12096475830
40352931351575,Gabriela Abreu,43518602000148,75355599,83619504270
15786975486549,Noah Pimenta,49625387000160,91991648,62734185946
15786975486549,Noah Pimenta,49625387000160,91991648,62140385780
15448854858861,João Gabriel Mendes,04913826000100,66141024,04285613735
15448854858861,João Gabriel Mendes,04913826000100,66141024,29615078476
15448854858861,João Gabriel Mendes,04913826000100,66141024,26917438537
15448854858861,João Gabriel Mendes,04913826000100,66141024,71625893086
89366587701344,Maysa Silveira,76531428000122,10418765,40651273943
89366587701344,Maysa Silveira,76531428000122,10418765,04681729558
89366587701344,Maysa Silveira,76531428000122,10418765,74196230580
47175811902127,Alice da Paz,65283091000165,84592296,41673890539
47175811902127,Alice da Paz,65283091000165,84592296,61938027469
62216723943815,Antony da Rosa,38719526000107,67918988,39106452752
62216723943815,Antony da Rosa,38719526000107,67918988,63408715939
62216723943815,Antony da Rosa,38719526000107,67918988,08142697530
88706529779853,Sra. Lunna Nunes,98120364000100,74720941,72405169380
88706529779853,Sra. Lunna Nunes,98120364000100,74720941,19652037877
88706529779853,Sra. Lunna Nunes,98120364000100,74720941,51860947220
20820815532141,Melina Sales,61034827000100,34400437,36957812030
20820815532141,Melina Sales,61034827000100,34400437,78342051960
20820815532141,Melina Sales,61034827000100,34400437,56479283074
20820815532141,Melina Sales,61034827000100,34400437,68429035133
53677714613702,Dr. Leonardo Pires,01863249000193,53384329,56741839291
53677714613702,Dr. Leonardo Pires,01863249000193,53384329,81529043689
53677714613702,Dr. Leonardo Pires,01863249000193,53384329,18307294622
53677714613702,Dr. Leonardo Pires,01863249000193,53384329,48701235923
53677714613702,Dr. Leonardo Pires,01863249000193,53384329,28501437662
17920541490511,Lucca Novais,27130546000113,80292643,52067483900
17920541490511,Lucca Novais,27130546000113,80292643,15764329809
37653989426139,Vitor Gabriel Melo,42850796000111,18943548,14790582388
37653989426139,Vitor Gabriel Melo,42850796000111,18943548,32158406771
21438151155006,Laura Vasconcelos,64189752000125,39675695,59324061780
21438151155006,Laura Vasconcelos,64189752000125,39675695,84236950774
11930402798675,Lara Lima,91867034000133,39919174,61420375890
11930402798675,Lara Lima,91867034000133,39919174,94760832122
50573347203099,Kevin Macedo,19386045000174,36953978,94073852132
50573347203099,Kevin Macedo,19386045000174,36953978,97804162502
37865754509338,Dr. Diego Silveira,95326184000190,10987896,37648290529
37865754509338,Dr. Diego Silveira,95326184000190,10987896,82350176444
37865754509338,Dr. Diego Silveira,95326184000190,10987896,01729384579
37865754509338,Dr. Diego Silveira,95326184000190,10987896,64820375938
37865754509338,Dr. Diego Silveira,95326184000190,10987896,64370519810
86025726601144,Luiz Henrique da Luz,61735024000183,55917373,03268947565
86025726601144,Luiz Henrique da Luz,61735024000183,55917373,83627540107
50845210639227,Cauã Lima,82069157000138,79757150,21697845002
50845210639227,Cauã Lima,82069157000138,79757150,09742163804
50845210639227,Cauã Lima,82069157000138,79757150,70518246353
68508732654078,Luna Barbosa,46905721000141,70862110,24518367090
68508732654078,Luna Barbosa,46905721000141,70862110,59621748011
68508732654078,Luna Barbosa,46905721000141,70862110,08746359265
68508732654078,Luna Barbosa,46905721000141,70862110,40162985711
98086226962834,Sra. Luna Cavalcante,54197063000109,20965125,29513708659
98086226962834,Sra. Luna Cavalcante,54197063000109,20965125,27361540880
98086226962834,Sra. Luna Cavalcante,54197063000109,20965125,81654970301
98086226962834,Sra. Luna Cavalcante,54197063000109,20965125,04158367948
45476620043906,Miguel Correia,10562384000190,20288933,09425876347
45476620043906,Miguel Correia,10562384000190,20288933,28051964306
45476620043906,Miguel Correia,10562384000190,20288933,90172586402
